"broodYr","retYr","System","fwAge","oAge","ret"
1979,1985,"Alagnak",1,4,14.1732301858467
1979,1986,"Alagnak",1,5,0
1979,1983,"Alagnak",2,1,16.6233375478586
1979,1984,"Alagnak",2,2,1047.57663469065
1979,1985,"Alagnak",2,3,1.06792730594515e-09
1979,1986,"Alagnak",2,4,0.131885017661589
1979,1984,"Alagnak",3,1,0
1979,1985,"Alagnak",3,2,6.01991608356505e-12
1979,1986,"Alagnak",3,3,0
1979,1987,"Alagnak",3,4,0
1980,1982,"Alagnak",0,1,0
1980,1983,"Alagnak",0,2,0
1980,1984,"Alagnak",0,3,4.63955552324307
1980,1985,"Alagnak",0,4,0
1980,1986,"Alagnak",0,5,0
1980,1983,"Alagnak",1,1,0
1980,1984,"Alagnak",1,2,1.71255923882087e-11
1980,1985,"Alagnak",1,3,368.591127036937
1980,1986,"Alagnak",1,4,2.0224626220516e-11
1980,1987,"Alagnak",1,5,0
1980,1984,"Alagnak",2,1,5.1303709269791e-11
1980,1985,"Alagnak",2,2,269.86431356015
1980,1986,"Alagnak",2,3,5.43051268172854e-11
1980,1987,"Alagnak",2,4,5.29329126553748e-12
1980,1985,"Alagnak",3,1,0
1980,1986,"Alagnak",3,2,5.32327088431775e-12
1980,1987,"Alagnak",3,3,0
1980,1988,"Alagnak",3,4,0
1981,1983,"Alagnak",0,1,0
1981,1984,"Alagnak",0,2,0
1981,1985,"Alagnak",0,3,3.9922516109325e-12
1981,1986,"Alagnak",0,4,0
1981,1987,"Alagnak",0,5,0
1981,1984,"Alagnak",1,1,0
1981,1985,"Alagnak",1,2,174.414656177659
1981,1986,"Alagnak",1,3,1008.29154835751
1981,1987,"Alagnak",1,4,9.26325971332706e-12
1981,1988,"Alagnak",1,5,0
1981,1985,"Alagnak",2,1,4.34331103477996e-10
1981,1986,"Alagnak",2,2,1.59698126539881e-11
1981,1987,"Alagnak",2,3,1.13997439818948e-10
1981,1988,"Alagnak",2,4,4.60680458332264e-12
1981,1986,"Alagnak",3,1,0
1981,1987,"Alagnak",3,2,6.76175316998446e-12
1981,1988,"Alagnak",3,3,5.79339107235709e-12
1981,1989,"Alagnak",3,4,0
1982,1984,"Alagnak",0,1,0
1982,1985,"Alagnak",0,2,0
1982,1986,"Alagnak",0,3,6.00684824174571
1982,1987,"Alagnak",0,4,3.9699684488804e-12
1982,1988,"Alagnak",0,5,0
1982,1985,"Alagnak",1,1,9.26298562014215e-11
1982,1986,"Alagnak",1,2,3.30042794883352e-11
1982,1987,"Alagnak",1,3,767.481154956002
1982,1988,"Alagnak",1,4,4.60680458332264e-12
1982,1989,"Alagnak",1,5,9.16630787476008e-12
1982,1986,"Alagnak",2,1,0
1982,1987,"Alagnak",2,2,2.29899607776359e-11
1982,1988,"Alagnak",2,3,2.43322425082375e-11
1982,1989,"Alagnak",2,4,2.20318046294116e-11
1982,1987,"Alagnak",3,1,0
1982,1988,"Alagnak",3,2,5.82092430050286e-12
1982,1989,"Alagnak",3,3,7.58248689665636e-12
1982,1990,"Alagnak",3,4,0
1983,1985,"Alagnak",0,1,0
1983,1986,"Alagnak",0,2,0
1983,1987,"Alagnak",0,3,12.6952072989357
1983,1988,"Alagnak",0,4,4.60680458332264e-12
1983,1989,"Alagnak",0,5,0
1983,1986,"Alagnak",1,1,6.50842670520188
1983,1987,"Alagnak",1,2,3.11040645777601e-11
1983,1988,"Alagnak",1,3,434.06517230692
1983,1989,"Alagnak",1,4,9.79191316691768e-12
1983,1990,"Alagnak",1,5,0
1983,1987,"Alagnak",2,1,0
1983,1988,"Alagnak",2,2,8.1492940204979e-11
1983,1989,"Alagnak",2,3,1.2471611182917
1983,1990,"Alagnak",2,4,7.82003286453921e-12
1983,1988,"Alagnak",3,1,0
1983,1989,"Alagnak",3,2,7.61123725830531e-12
1983,1990,"Alagnak",3,3,2.08828545450842
1983,1991,"Alagnak",3,4,0
1984,1986,"Alagnak",0,1,0
1984,1987,"Alagnak",0,2,0.56095682528005
1984,1988,"Alagnak",0,3,6.53222667584921
1984,1989,"Alagnak",0,4,1.63185443605151
1984,1990,"Alagnak",0,5,0
1984,1987,"Alagnak",1,1,4.21669355077725e-11
1984,1988,"Alagnak",1,2,403.722288022385
1984,1989,"Alagnak",1,3,1250.86972502813
1984,1990,"Alagnak",1,4,25.1164765357587
1984,1991,"Alagnak",1,5,0
1984,1988,"Alagnak",2,1,1.18251687032876e-10
1984,1989,"Alagnak",2,2,4.31303444672068e-11
1984,1990,"Alagnak",2,3,772.146242668685
1984,1991,"Alagnak",2,4,4.4412484289395
1984,1989,"Alagnak",3,1,2.32183667772561e-11
1984,1990,"Alagnak",3,2,3.11160486710496e-11
1984,1991,"Alagnak",3,3,2.92586805650053
1984,1992,"Alagnak",3,4,0
1985,1987,"Alagnak",0,1,1.96779032380369e-11
1985,1988,"Alagnak",0,2,5.82092430050286e-12
1985,1989,"Alagnak",0,3,39.0505991434939
1985,1990,"Alagnak",0,4,0
1985,1991,"Alagnak",0,5,0
1985,1988,"Alagnak",1,1,6.8149115635197
1985,1989,"Alagnak",1,2,86.5704268066248
1985,1990,"Alagnak",1,3,792.074181830565
1985,1991,"Alagnak",1,4,1.64782411877803e-11
1985,1992,"Alagnak",1,5,0
1985,1989,"Alagnak",2,1,2.90229584732625e-11
1985,1990,"Alagnak",2,2,1.1314926788431e-11
1985,1991,"Alagnak",2,3,720.017363924799
1985,1992,"Alagnak",2,4,1.17603250647661e-11
1985,1990,"Alagnak",3,1,0
1985,1991,"Alagnak",3,2,8.29806429587195e-12
1985,1992,"Alagnak",3,3,0.865221898779114
1985,1993,"Alagnak",3,4,0
1986,1988,"Alagnak",0,1,0
1986,1989,"Alagnak",0,2,1.0148316343717e-11
1986,1990,"Alagnak",0,3,4.05342155850314e-11
1986,1991,"Alagnak",0,4,2.44631050429707
1986,1992,"Alagnak",0,5,0
1986,1989,"Alagnak",1,1,1.97356117547953e-10
1986,1990,"Alagnak",1,2,9.33481460050034e-11
1986,1991,"Alagnak",1,3,954.824079690286
1986,1992,"Alagnak",1,4,1.71700745897551e-10
1986,1993,"Alagnak",1,5,0
1986,1990,"Alagnak",2,1,3.99422731880819e-11
1986,1991,"Alagnak",2,2,1.34843544838847e-10
1986,1992,"Alagnak",2,3,1066.24136924701
1986,1993,"Alagnak",2,4,2.40913341313303e-11
1986,1991,"Alagnak",3,1,0
1986,1992,"Alagnak",3,2,4.75304043837204e-12
1986,1993,"Alagnak",3,3,8.79942654397623
1986,1994,"Alagnak",3,4,0
1987,1989,"Alagnak",0,1,0
1987,1990,"Alagnak",0,2,2.54585852711053e-11
1987,1991,"Alagnak",0,3,2.25345876880538e-11
1987,1992,"Alagnak",0,4,4.70413002379177e-12
1987,1993,"Alagnak",0,5,0
1987,1990,"Alagnak",1,1,1.33140910640605e-11
1987,1991,"Alagnak",1,2,2.69687089578247e-11
1987,1992,"Alagnak",1,3,394.531994668672
1987,1993,"Alagnak",1,4,1.07072596161112e-11
1987,1994,"Alagnak",1,5,0
1987,1991,"Alagnak",2,1,3.48685556190173e-11
1987,1992,"Alagnak",2,2,1.18826011011931e-11
1987,1993,"Alagnak",2,3,374.484406268351
1987,1994,"Alagnak",2,4,1.65058878646665e-11
1987,1992,"Alagnak",3,1,0
1987,1993,"Alagnak",3,2,1.39263062415989
1987,1994,"Alagnak",3,3,8.24404238147485e-12
1987,1995,"Alagnak",3,4,0
1988,1990,"Alagnak",0,1,0
1988,1991,"Alagnak",0,2,1.45216125220437e-11
1988,1992,"Alagnak",0,3,7.09260902063402e-12
1988,1993,"Alagnak",0,4,0
1988,1994,"Alagnak",0,5,0
1988,1991,"Alagnak",1,1,0
1988,1992,"Alagnak",1,2,9.50608087674408e-12
1988,1993,"Alagnak",1,3,638.576414798764
1988,1994,"Alagnak",1,4,19.8335135331824
1988,1995,"Alagnak",1,5,0
1988,1992,"Alagnak",2,1,9.66768993610606e-12
1988,1993,"Alagnak",2,2,615.410937758418
1988,1994,"Alagnak",2,3,1.37400706340816e-11
1988,1995,"Alagnak",2,4,6.58819523887475e-12
1988,1993,"Alagnak",3,1,0
1988,1994,"Alagnak",3,2,9.53502099242914e-11
1988,1995,"Alagnak",3,3,2.02331912291433e-11
1988,1996,"Alagnak",3,4,0
1989,1991,"Alagnak",0,1,0
1989,1992,"Alagnak",0,2,7.12956065755806e-12
1989,1993,"Alagnak",0,3,5.34467820594378e-12
1989,1994,"Alagnak",0,4,1.36506426922141
1989,1995,"Alagnak",0,5,0
1989,1992,"Alagnak",1,1,0
1989,1993,"Alagnak",1,2,712.704841944845
1989,1994,"Alagnak",1,3,1322.63653214485
1989,1995,"Alagnak",1,4,12.1480542545946
1989,1996,"Alagnak",1,5,0
1989,1993,"Alagnak",2,1,7.71666475425494e-11
1989,1994,"Alagnak",2,2,691.211909936563
1989,1995,"Alagnak",2,3,4.49176845203496e-09
1989,1996,"Alagnak",2,4,1.75857704471812
1989,1994,"Alagnak",3,1,0
1989,1995,"Alagnak",3,2,1.72377449711077e-11
1989,1996,"Alagnak",3,3,6.54188439422606e-12
1989,1997,"Alagnak",3,4,0
1990,1992,"Alagnak",0,1,0
1990,1993,"Alagnak",0,2,0
1990,1994,"Alagnak",0,3,3.1380810583256
1990,1995,"Alagnak",0,4,0.240762470498148
1990,1996,"Alagnak",0,5,0
1990,1993,"Alagnak",1,1,100.366256665957
1990,1994,"Alagnak",1,2,3.46728036109283e-11
1990,1995,"Alagnak",1,3,1174.11476128111
1990,1996,"Alagnak",1,4,4.21461100071628
1990,1997,"Alagnak",1,5,0
1990,1994,"Alagnak",2,1,5.06417998013343e-11
1990,1995,"Alagnak",2,2,1.75824998710406e-10
1990,1996,"Alagnak",2,3,1.47192398921552e-11
1990,1997,"Alagnak",2,4,1.73175644592247e-06
1990,1995,"Alagnak",3,1,0
1990,1996,"Alagnak",3,2,1.47282627407655e-11
1990,1997,"Alagnak",3,3,1.59020691522818
1990,1998,"Alagnak",3,4,0
1991,1993,"Alagnak",0,1,0
1991,1994,"Alagnak",0,2,8.66820090260566e-12
1991,1995,"Alagnak",0,3,6.74439707431861e-12
1991,1996,"Alagnak",0,4,3.27271570617693e-12
1991,1997,"Alagnak",0,5,0
1991,1994,"Alagnak",1,1,23.8382984895964
1991,1995,"Alagnak",1,2,1012.27436267232
1991,1996,"Alagnak",1,3,2341.90526475263
1991,1997,"Alagnak",1,4,3.80049567626273e-06
1991,1998,"Alagnak",1,5,0
1991,1995,"Alagnak",2,1,3.29127159845605e-10
1991,1996,"Alagnak",2,2,8.18236818646341e-12
1991,1997,"Alagnak",2,3,53.6301072266333
1991,1998,"Alagnak",2,4,5.46083644190582e-12
1991,1996,"Alagnak",3,1,0
1991,1997,"Alagnak",3,2,2.6010512630669
1991,1998,"Alagnak",3,3,4.69372344453958e-12
1991,1999,"Alagnak",3,4,0
1992,1994,"Alagnak",0,1,0
1992,1995,"Alagnak",0,2,6.89509798844308e-12
1992,1996,"Alagnak",0,3,35.6632823399376
1992,1997,"Alagnak",0,4,0.824636540821817
1992,1998,"Alagnak",0,5,0
1992,1995,"Alagnak",1,1,0
1992,1996,"Alagnak",1,2,3.10929991138278e-11
1992,1997,"Alagnak",1,3,150.356315653665
1992,1998,"Alagnak",1,4,8.58131440977259e-12
1992,1999,"Alagnak",1,5,0
1992,1996,"Alagnak",2,1,1.17132253485751e-11
1992,1997,"Alagnak",2,2,2.85740572306929e-06
1992,1998,"Alagnak",2,3,1.17343086167266e-11
1992,1999,"Alagnak",2,4,3.5315508967327e-12
1992,1997,"Alagnak",3,1,0
1992,1998,"Alagnak",3,2,1.57422939217745e-11
1992,1999,"Alagnak",3,3,3.53152635815374e-12
1992,2000,"Alagnak",3,4,0
1993,1995,"Alagnak",0,1,0
1993,1996,"Alagnak",0,2,0
1993,1997,"Alagnak",0,3,10.4569493118177
1993,1998,"Alagnak",0,4,0
1993,1999,"Alagnak",0,5,0
1993,1996,"Alagnak",1,1,3.0119722311937e-11
1993,1997,"Alagnak",1,2,1.46353901417289
1993,1998,"Alagnak",1,3,957.262241291818
1993,1999,"Alagnak",1,4,0.0388758469816484
1993,2000,"Alagnak",1,5,0
1993,1997,"Alagnak",2,1,0
1993,1998,"Alagnak",2,2,226.712783122949
1993,1999,"Alagnak",2,3,311.042286581127
1993,2000,"Alagnak",2,4,0
1993,1998,"Alagnak",3,1,0
1993,1999,"Alagnak",3,2,3.53165078611178e-12
1993,2000,"Alagnak",3,3,5.3689696478594e-12
1993,2001,"Alagnak",3,4,0
1994,1996,"Alagnak",0,1,0
1994,1997,"Alagnak",0,2,8.96385781739122e-07
1994,1998,"Alagnak",0,3,1.61627877449024
1994,1999,"Alagnak",0,4,0
1994,2000,"Alagnak",0,5,0
1994,1997,"Alagnak",1,1,593.413382587727
1994,1998,"Alagnak",1,2,9.60279929239396e-11
1994,1999,"Alagnak",1,3,688.616328852843
1994,2000,"Alagnak",1,4,11.0529787606826
1994,2001,"Alagnak",1,5,3.10880601198955e-12
1994,1998,"Alagnak",2,1,4.46890570593246e-11
1994,1999,"Alagnak",2,2,1.10666577731393
1994,2000,"Alagnak",2,3,259.857140844817
1994,2001,"Alagnak",2,4,0.0664397762967003
1994,1999,"Alagnak",3,1,0
1994,2000,"Alagnak",3,2,8.1121525110636
1994,2001,"Alagnak",3,3,6.24557681128292e-12
1994,2002,"Alagnak",3,4,0
1995,1997,"Alagnak",0,1,0
1995,1998,"Alagnak",0,2,0
1995,1999,"Alagnak",0,3,0
1995,2000,"Alagnak",0,4,0.0118454513199873
1995,2001,"Alagnak",0,5,0
1995,1998,"Alagnak",1,1,0
1995,1999,"Alagnak",1,2,2028.13249256904
1995,2000,"Alagnak",1,3,1861.83156074104
1995,2001,"Alagnak",1,4,0.974450052062853
1995,2002,"Alagnak",1,5,0
1995,1999,"Alagnak",2,1,3.53231658567199e-12
1995,2000,"Alagnak",2,2,1.92291169605244
1995,2001,"Alagnak",2,3,3.42164847890156
1995,2002,"Alagnak",2,4,0.0432210121753734
1995,2000,"Alagnak",3,1,0
1995,2001,"Alagnak",3,2,5.6201564093658e-12
1995,2002,"Alagnak",3,3,0.0108052530480746
1995,2003,"Alagnak",3,4,0
1996,1998,"Alagnak",0,1,0
1996,1999,"Alagnak",0,2,0
1996,2000,"Alagnak",0,3,0
1996,2001,"Alagnak",0,4,0
1996,2002,"Alagnak",0,5,0
1996,1999,"Alagnak",1,1,0
1996,2000,"Alagnak",1,2,40.3873104103675
1996,2001,"Alagnak",1,3,1167.71021614416
1996,2002,"Alagnak",1,4,204.767564320588
1996,2003,"Alagnak",1,5,1.57078014377729e-12
1996,2000,"Alagnak",2,1,0
1996,2001,"Alagnak",2,2,1.16269608485333
1996,2002,"Alagnak",2,3,7.23411690859409
1996,2003,"Alagnak",2,4,0.0470123878670205
1996,2001,"Alagnak",3,1,0
1996,2002,"Alagnak",3,2,0.0378183861976326
1996,2003,"Alagnak",3,3,2.35944276433387e-12
1996,2004,"Alagnak",3,4,0.268676006852196
1997,1999,"Alagnak",0,1,0
1997,2000,"Alagnak",0,2,0
1997,2001,"Alagnak",0,3,0.0553664802300998
1997,2002,"Alagnak",0,4,0
1997,2003,"Alagnak",0,5,0
1997,2000,"Alagnak",1,1,5.99405323232873
1997,2001,"Alagnak",1,2,1.87138703178611
1997,2002,"Alagnak",1,3,625.825295889401
1997,2003,"Alagnak",1,4,41.4215238420093
1997,2004,"Alagnak",1,5,0
1997,2001,"Alagnak",2,1,0.0110732961268463
1997,2002,"Alagnak",2,2,85.3721284523524
1997,2003,"Alagnak",2,3,620.197121784919
1997,2004,"Alagnak",2,4,10.1488363281517
1997,2002,"Alagnak",3,1,8.90122087847162e-11
1997,2003,"Alagnak",3,2,0.188049551448435
1997,2004,"Alagnak",3,3,3.8420735847491e-12
1997,2005,"Alagnak",3,4,0
1998,2000,"Alagnak",0,1,0
1998,2001,"Alagnak",0,2,0
1998,2002,"Alagnak",0,3,0
1998,2003,"Alagnak",0,4,0
1998,2004,"Alagnak",0,5,0
1998,2001,"Alagnak",1,1,11.6392776076288
1998,2002,"Alagnak",1,2,9.9030144088113
1998,2003,"Alagnak",1,3,2422.10156698494
1998,2004,"Alagnak",1,4,0.084949876028748
1998,2005,"Alagnak",1,5,0
1998,2002,"Alagnak",2,1,8.09576288245844
1998,2003,"Alagnak",2,2,269.435093626898
1998,2004,"Alagnak",2,3,56.5204843491603
1998,2005,"Alagnak",2,4,2.71998251376219e-12
1998,2003,"Alagnak",3,1,0
1998,2004,"Alagnak",3,2,3.84443235254419e-12
1998,2005,"Alagnak",3,3,2.71994338769983e-12
1998,2006,"Alagnak",3,4,0
1999,2001,"Alagnak",0,1,0
1999,2002,"Alagnak",0,2,0.0108052530374182
1999,2003,"Alagnak",0,3,0
1999,2004,"Alagnak",0,4,0
1999,2005,"Alagnak",0,5,0
1999,2002,"Alagnak",1,1,7.45947383447626e-11
1999,2003,"Alagnak",1,2,802.308796826708
1999,2004,"Alagnak",1,3,1213.01313415304
1999,2005,"Alagnak",1,4,0.277284352231964
1999,2006,"Alagnak",1,5,0
1999,2003,"Alagnak",2,1,0.0470123878646724
1999,2004,"Alagnak",2,2,646.231010504353
1999,2005,"Alagnak",2,3,1053.96722420046
1999,2006,"Alagnak",2,4,10.6080072092546
1999,2004,"Alagnak",3,1,0
1999,2005,"Alagnak",3,2,2.71994727346446e-12
1999,2006,"Alagnak",3,3,0.0458193658784357
1999,2007,"Alagnak",3,4,0
2000,2002,"Alagnak",0,1,0
2000,2003,"Alagnak",0,2,0
2000,2004,"Alagnak",0,3,0.0132585138311569
2000,2005,"Alagnak",0,4,0.287751700399058
2000,2006,"Alagnak",0,5,0
2000,2003,"Alagnak",1,1,2.05116774657631
2000,2004,"Alagnak",1,2,5559.7145741177
2000,2005,"Alagnak",1,3,4007.25757007096
2000,2006,"Alagnak",1,4,31.4858658864743
2000,2007,"Alagnak",1,5,0
2000,2004,"Alagnak",2,1,3.86187573224829e-12
2000,2005,"Alagnak",2,2,34.6714739623912
2000,2006,"Alagnak",2,3,115.780485602792
2000,2007,"Alagnak",2,4,3.28060962587772e-12
2000,2005,"Alagnak",3,1,0
2000,2006,"Alagnak",3,2,0.0724518897741386
2000,2007,"Alagnak",3,3,3.28054753785514e-12
2000,2008,"Alagnak",3,4,0
2001,2003,"Alagnak",0,1,0
2001,2004,"Alagnak",0,2,0
2001,2005,"Alagnak",0,3,0.306956264898706
2001,2006,"Alagnak",0,4,4.03104410740263e-12
2001,2007,"Alagnak",0,5,0
2001,2004,"Alagnak",1,1,39.9542128738335
2001,2005,"Alagnak",1,2,127.914746489427
2001,2006,"Alagnak",1,3,1366.72279401102
2001,2007,"Alagnak",1,4,12.3406681596462
2001,2008,"Alagnak",1,5,3.3135185110729e-12
2001,2005,"Alagnak",2,1,0.0178963723393896
2001,2006,"Alagnak",2,2,37.5166496544994
2001,2007,"Alagnak",2,3,92.4097002009499
2001,2008,"Alagnak",2,4,3.31339366769097e-12
2001,2006,"Alagnak",3,1,0
2001,2007,"Alagnak",3,2,3.28148654051726e-12
2001,2008,"Alagnak",3,3,3.31346010470188e-12
2001,2009,"Alagnak",3,4,0
2002,2004,"Alagnak",0,1,0
2002,2005,"Alagnak",0,2,0
2002,2006,"Alagnak",0,3,6.01500169418383
2002,2007,"Alagnak",0,4,0
2002,2008,"Alagnak",0,5,0
2002,2005,"Alagnak",1,1,0.0146758327494927
2002,2006,"Alagnak",1,2,1774.6318424627
2002,2007,"Alagnak",1,3,1836.2307495599
2002,2008,"Alagnak",1,4,4.21783212627334
2002,2009,"Alagnak",1,5,0
2002,2006,"Alagnak",2,1,2.69082253963727e-12
2002,2007,"Alagnak",2,2,67.9604396480406
2002,2008,"Alagnak",2,3,38.4169693389115
2002,2009,"Alagnak",2,4,3.28598743581633e-12
2002,2007,"Alagnak",3,1,0
2002,2008,"Alagnak",3,2,3.31348145673886e-12
2002,2009,"Alagnak",3,3,0
2002,2010,"Alagnak",3,4,0
2003,2005,"Alagnak",0,1,0
2003,2006,"Alagnak",0,2,0
2003,2007,"Alagnak",0,3,0
2003,2008,"Alagnak",0,4,3.31339366769097e-12
2003,2009,"Alagnak",0,5,0
2003,2006,"Alagnak",1,1,2.69082253963727e-12
2003,2007,"Alagnak",1,2,2760.46864933077
2003,2008,"Alagnak",1,3,3797.30726418978
2003,2009,"Alagnak",1,4,116.853805058819
2003,2010,"Alagnak",1,5,0
2003,2007,"Alagnak",2,1,3.28366455168492e-12
2003,2008,"Alagnak",2,2,5.38148148886453
2003,2009,"Alagnak",2,3,21.4362485089502
2003,2010,"Alagnak",2,4,3.12540859871208e-12
2003,2008,"Alagnak",3,1,0
2003,2009,"Alagnak",3,2,3.2862369541938e-12
2003,2010,"Alagnak",3,3,0
2003,2011,"Alagnak",3,4,0
2004,2006,"Alagnak",0,1,0
2004,2007,"Alagnak",0,2,0
2004,2008,"Alagnak",0,3,3.31346010470188e-12
2004,2009,"Alagnak",0,4,0
2004,2010,"Alagnak",0,5,0
2004,2007,"Alagnak",1,1,1.82247544862809
2004,2008,"Alagnak",1,2,860.68790830502
2004,2009,"Alagnak",1,3,1378.01536806703
2004,2010,"Alagnak",1,4,15.8682069265275
2004,2011,"Alagnak",1,5,0
2004,2008,"Alagnak",2,1,3.31376109440953e-12
2004,2009,"Alagnak",2,2,109.723987646765
2004,2010,"Alagnak",2,3,148.341450214179
2004,2011,"Alagnak",2,4,2.56689157833603e-12
2004,2009,"Alagnak",3,1,0
2004,2010,"Alagnak",3,2,3.1255707592229e-12
2004,2011,"Alagnak",3,3,2.56698451023395e-12
2004,2012,"Alagnak",3,4,0
2005,2007,"Alagnak",0,1,0
2005,2008,"Alagnak",0,2,0
2005,2009,"Alagnak",0,3,0
2005,2010,"Alagnak",0,4,3.12540859871208e-12
2005,2011,"Alagnak",0,5,0
2005,2008,"Alagnak",1,1,3.31376109440953e-12
2005,2009,"Alagnak",1,2,741.790312619227
2005,2010,"Alagnak",1,3,1855.2973901087
2005,2011,"Alagnak",1,4,7.21602690298199
2005,2012,"Alagnak",1,5,0
2005,2009,"Alagnak",2,1,3.28717755607355e-12
2005,2010,"Alagnak",2,2,127.54581053188
2005,2011,"Alagnak",2,3,108.098158579582
2005,2012,"Alagnak",2,4,0.384672589529831
2005,2010,"Alagnak",3,1,0
2005,2011,"Alagnak",3,2,2.5671123241115e-12
2005,2012,"Alagnak",3,3,2.86265941105583e-12
2005,2013,"Alagnak",3,4,0
2006,2008,"Alagnak",0,1,0
2006,2009,"Alagnak",0,2,0
2006,2010,"Alagnak",0,3,3.1254563354655e-12
2006,2011,"Alagnak",0,4,2.56689157833603e-12
2006,2012,"Alagnak",0,5,0
2006,2009,"Alagnak",1,1,1.34020655608377
2006,2010,"Alagnak",1,2,666.876142702747
2006,2011,"Alagnak",1,3,1577.88243049714
2006,2012,"Alagnak",1,4,0.623631330654093
2006,2013,"Alagnak",1,5,1.14135169505531e-11
2006,2010,"Alagnak",2,1,3.12613983449751e-12
2006,2011,"Alagnak",2,2,54.7909602076992
2006,2012,"Alagnak",2,3,138.224739060253
2006,2013,"Alagnak",2,4,4.15216517752765e-12
2006,2011,"Alagnak",3,1,0
2006,2012,"Alagnak",3,2,0.0961682307894001
2006,2013,"Alagnak",3,3,0.0862602418277753
2006,2014,"Alagnak",3,4,0
2007,2009,"Alagnak",0,1,0
2007,2010,"Alagnak",0,2,0
2007,2011,"Alagnak",0,3,2.56698451023395e-12
2007,2012,"Alagnak",0,4,2.86256526333156e-12
2007,2013,"Alagnak",0,5,0
2007,2010,"Alagnak",1,1,1.62525588977676
2007,2011,"Alagnak",1,2,500.487025407792
2007,2012,"Alagnak",1,3,1099.43414260847
2007,2013,"Alagnak",1,4,0.258780643531974
2007,2014,"Alagnak",1,5,0
2007,2011,"Alagnak",2,1,2.56780172029575e-12
2007,2012,"Alagnak",2,2,481.55763723259
2007,2013,"Alagnak",2,3,126.216502114517
2007,2014,"Alagnak",2,4,0.100567470189928
2007,2012,"Alagnak",3,1,0
2007,2013,"Alagnak",3,2,4.1552277572469e-12
2007,2014,"Alagnak",3,3,3.29616377743522e-12
2007,2015,"Alagnak",3,4,0
2008,2010,"Alagnak",0,1,0
2008,2011,"Alagnak",0,2,0
2008,2012,"Alagnak",0,3,0.0961682307893999
2008,2013,"Alagnak",0,4,4.15216517752765e-12
2008,2014,"Alagnak",0,5,0
2008,2011,"Alagnak",1,1,0.827069827887814
2008,2012,"Alagnak",1,2,507.010239894829
2008,2013,"Alagnak",1,3,1252.74600091394
2008,2014,"Alagnak",1,4,3.90746730385018
2008,2015,"Alagnak",1,5,0
2008,2012,"Alagnak",2,1,2.86387268515052e-12
2008,2013,"Alagnak",2,2,89.6715744372332
2008,2014,"Alagnak",2,3,70.4668841989248
2008,2015,"Alagnak",2,4,0
2008,2013,"Alagnak",3,1,0
2008,2014,"Alagnak",3,2,3.29637184896267e-12
2008,2015,"Alagnak",3,3,0
2008,2016,"Alagnak",3,4,0
2009,2011,"Alagnak",0,1,0
2009,2012,"Alagnak",0,2,0
2009,2013,"Alagnak",0,3,0
2009,2014,"Alagnak",0,4,0
2009,2015,"Alagnak",0,5,0
2009,2012,"Alagnak",1,1,0
2009,2013,"Alagnak",1,2,461.079569026728
2009,2014,"Alagnak",1,3,693.019595413266
2009,2015,"Alagnak",1,4,0.848311778983062
2009,2016,"Alagnak",1,5,0
2009,2013,"Alagnak",2,1,0.172520401722919
2009,2014,"Alagnak",2,2,117.646463620104
2009,2015,"Alagnak",2,3,132.394059191204
2009,2016,"Alagnak",2,4,4.45826701813556e-12
2009,2014,"Alagnak",3,1,0
2009,2015,"Alagnak",3,2,0.00572908818864434
2009,2016,"Alagnak",3,3,4.45814593177377e-12
2009,2017,"Alagnak",3,4,0
2010,2012,"Alagnak",0,1,0
2010,2013,"Alagnak",0,2,0
2010,2014,"Alagnak",0,3,0.100567470189927
2010,2015,"Alagnak",0,4,0
2010,2016,"Alagnak",0,5,0
2010,2013,"Alagnak",1,1,1.7679138243708e-11
2010,2014,"Alagnak",1,2,735.455243207066
2010,2015,"Alagnak",1,3,3182.98638969649
2010,2016,"Alagnak",1,4,12.8332777791232
2010,2017,"Alagnak",1,5,0
2010,2014,"Alagnak",2,1,0.239707313950701
2010,2015,"Alagnak",2,2,1800.82319644013
2010,2016,"Alagnak",2,3,766.627812276353
2010,2017,"Alagnak",2,4,0
2010,2015,"Alagnak",3,1,0
2010,2016,"Alagnak",3,2,4.45819442169537e-12
2010,2017,"Alagnak",3,3,0.000254286211816703
2010,2018,"Alagnak",3,4,0
2011,2013,"Alagnak",0,1,0
2011,2014,"Alagnak",0,2,0
2011,2015,"Alagnak",0,3,0.00046774851302387
2011,2016,"Alagnak",0,4,0
2011,2017,"Alagnak",0,5,0
2011,2014,"Alagnak",1,1,0.119853551294052
2011,2015,"Alagnak",1,2,3087.31640837724
2011,2016,"Alagnak",1,3,2498.86149729535
2011,2017,"Alagnak",1,4,0.00275069123667195
2011,2018,"Alagnak",1,5,0.0411663793820297
2011,2015,"Alagnak",2,1,7.09541095271917e-05
2011,2016,"Alagnak",2,2,533.352511012736
2011,2017,"Alagnak",2,3,48.1309857687361
2011,2018,"Alagnak",2,4,0.111501954043315
2011,2016,"Alagnak",3,1,0
2011,2017,"Alagnak",3,2,0.0014201370391155
2011,2018,"Alagnak",3,3,0.0486251345441742
2011,2019,"Alagnak",3,4,0
2012,2014,"Alagnak",0,1,0
2012,2015,"Alagnak",0,2,0
2012,2016,"Alagnak",0,3,0
2012,2017,"Alagnak",0,4,0
2012,2018,"Alagnak",0,5,0
2012,2015,"Alagnak",1,1,39.7477201641399
2012,2016,"Alagnak",1,2,1123.76534372818
