stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Raft_1996_32,Raft,5,1996,1999,32,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_41,Raft,5,1996,2000,41,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_42,Raft,5,1996,2000,42,46615,21381,NA,NA,NA,89315,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_43,Raft,5,1996,2000,43,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_51,Raft,5,1996,2001,51,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_52,Raft,5,1996,2001,52,46615,21381,NA,NA,NA,22684,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_53,Raft,5,1996,2001,53,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_62,Raft,5,1996,2002,62,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_63,Raft,5,1996,2002,63,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_64,Raft,5,1996,2002,64,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1996_72,Raft,5,1996,2003,72,46615,21381,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_21,Raft,5,1997,1999,21,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_31,Raft,5,1997,2000,31,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_32,Raft,5,1997,2000,32,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_41,Raft,5,1997,2001,41,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_42,Raft,5,1997,2001,42,6093,2367,NA,NA,NA,25983,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_43,Raft,5,1997,2001,43,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_51,Raft,5,1997,2002,51,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_52,Raft,5,1997,2002,52,6093,2367,NA,NA,NA,25281,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_53,Raft,5,1997,2002,53,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_62,Raft,5,1997,2003,62,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_63,Raft,5,1997,2003,63,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_64,Raft,5,1997,2003,64,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1997_72,Raft,5,1997,2004,72,6093,2367,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_21,Raft,5,1998,2000,21,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_31,Raft,5,1998,2001,31,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_32,Raft,5,1998,2001,32,7229,3585,NA,NA,NA,8,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_41,Raft,5,1998,2002,41,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_42,Raft,5,1998,2002,42,7229,3585,NA,NA,NA,4905,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_43,Raft,5,1998,2002,43,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_51,Raft,5,1998,2003,51,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_52,Raft,5,1998,2003,52,7229,3585,NA,NA,NA,11325,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_53,Raft,5,1998,2003,53,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_62,Raft,5,1998,2004,62,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_63,Raft,5,1998,2004,63,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_64,Raft,5,1998,2004,64,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1998_72,Raft,5,1998,2005,72,7229,3585,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_21,Raft,5,1999,2001,21,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_31,Raft,5,1999,2002,31,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_32,Raft,5,1999,2002,32,6979,3499,NA,NA,NA,92,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_41,Raft,5,1999,2003,41,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_42,Raft,5,1999,2003,42,6979,3499,NA,NA,NA,26426,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_43,Raft,5,1999,2003,43,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_51,Raft,5,1999,2004,51,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_52,Raft,5,1999,2004,52,6979,3499,NA,NA,NA,34631,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_53,Raft,5,1999,2004,53,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_62,Raft,5,1999,2005,62,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_63,Raft,5,1999,2005,63,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_64,Raft,5,1999,2005,64,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_1999_72,Raft,5,1999,2006,72,6979,3499,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_21,Raft,5,2000,2002,21,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_31,Raft,5,2000,2003,31,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_32,Raft,5,2000,2003,32,66292,27668,NA,NA,NA,53,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_41,Raft,5,2000,2004,41,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_42,Raft,5,2000,2004,42,66292,27668,NA,NA,NA,107671,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_43,Raft,5,2000,2004,43,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_51,Raft,5,2000,2005,51,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_52,Raft,5,2000,2005,52,66292,27668,NA,NA,NA,7672,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_53,Raft,5,2000,2005,53,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_62,Raft,5,2000,2006,62,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_63,Raft,5,2000,2006,63,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_64,Raft,5,2000,2006,64,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2000_72,Raft,5,2000,2007,72,66292,27668,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_21,Raft,5,2001,2003,21,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_31,Raft,5,2001,2004,31,32506,16025,NA,NA,NA,630,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_32,Raft,5,2001,2004,32,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_41,Raft,5,2001,2005,41,32506,16025,NA,NA,NA,365,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_42,Raft,5,2001,2005,42,32506,16025,NA,NA,NA,79275,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_43,Raft,5,2001,2005,43,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_51,Raft,5,2001,2006,51,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_52,Raft,5,2001,2006,52,32506,16025,NA,NA,NA,16425,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_53,Raft,5,2001,2006,53,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_62,Raft,5,2001,2007,62,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_63,Raft,5,2001,2007,63,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_64,Raft,5,2001,2007,64,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2001_72,Raft,5,2001,2008,72,32506,16025,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_21,Raft,5,2002,2004,21,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_31,Raft,5,2002,2005,31,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_32,Raft,5,2002,2005,32,18461,8402,NA,NA,NA,45,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_41,Raft,5,2002,2006,41,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_42,Raft,5,2002,2006,42,18461,8402,NA,NA,NA,21369,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_43,Raft,5,2002,2006,43,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_51,Raft,5,2002,2007,51,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_52,Raft,5,2002,2007,52,18461,8402,NA,NA,NA,21419,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_53,Raft,5,2002,2007,53,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_62,Raft,5,2002,2008,62,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_63,Raft,5,2002,2008,63,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_64,Raft,5,2002,2008,64,18461,8402,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2002_72,Raft,5,2002,2009,72,18461,8402,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2003_21,Raft,5,2003,2005,21,10093,4890,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_31,Raft,5,2003,2006,31,10093,4890,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_32,Raft,5,2003,2006,32,10093,4890,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_41,Raft,5,2003,2007,41,10093,4890,NA,NA,NA,106,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_42,Raft,5,2003,2007,42,10093,4890,NA,NA,NA,2439,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_43,Raft,5,2003,2007,43,10093,4890,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_51,Raft,5,2003,2008,51,10093,4890,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_52,Raft,5,2003,2008,52,10093,4890,NA,NA,NA,5930,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_53,Raft,5,2003,2008,53,10093,4890,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2003_62,Raft,5,2003,2009,62,10093,4890,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2003_63,Raft,5,2003,2009,63,10093,4890,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2003_64,Raft,5,2003,2009,64,10093,4890,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2003_72,Raft,5,2003,2010,72,10093,4890,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_21,Raft,5,2004,2006,21,5611,3244,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2004_31,Raft,5,2004,2007,31,5611,3244,NA,NA,NA,1272,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2004_32,Raft,5,2004,2007,32,5611,3244,NA,NA,NA,4,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2004_41,Raft,5,2004,2008,41,5611,3244,NA,NA,NA,1779,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2004_42,Raft,5,2004,2008,42,5611,3244,NA,NA,NA,39136,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2004_43,Raft,5,2004,2008,43,5611,3244,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2004_51,Raft,5,2004,2009,51,5611,3244,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_52,Raft,5,2004,2009,52,5611,3244,NA,NA,NA,9746,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_53,Raft,5,2004,2009,53,5611,3244,NA,NA,NA,208,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_62,Raft,5,2004,2010,62,5611,3244,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_63,Raft,5,2004,2010,63,5611,3244,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_64,Raft,5,2004,2010,64,5611,3244,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2004_72,Raft,5,2004,2011,72,5611,3244,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_21,Raft,5,2005,2007,21,26501,16967,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2005_31,Raft,5,2005,2008,31,26501,16967,NA,NA,NA,198,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2005_32,Raft,5,2005,2008,32,26501,16967,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2005_41,Raft,5,2005,2009,41,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_42,Raft,5,2005,2009,42,26501,16967,NA,NA,NA,6893,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_43,Raft,5,2005,2009,43,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_51,Raft,5,2005,2010,51,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_52,Raft,5,2005,2010,52,26501,16967,NA,NA,NA,2677,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_53,Raft,5,2005,2010,53,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_62,Raft,5,2005,2011,62,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_63,Raft,5,2005,2011,63,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_64,Raft,5,2005,2011,64,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2005_72,Raft,5,2005,2012,72,26501,16967,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_21,Raft,5,2006,2008,21,6073,3442,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Raft_2006_31,Raft,5,2006,2009,31,6073,3442,NA,NA,NA,143,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_32,Raft,5,2006,2009,32,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_41,Raft,5,2006,2010,41,6073,3442,NA,NA,NA,324,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_42,Raft,5,2006,2010,42,6073,3442,NA,NA,NA,7804,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_43,Raft,5,2006,2010,43,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_51,Raft,5,2006,2011,51,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_52,Raft,5,2006,2011,52,6073,3442,NA,NA,NA,9950,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_53,Raft,5,2006,2011,53,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_62,Raft,5,2006,2012,62,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_63,Raft,5,2006,2012,63,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_64,Raft,5,2006,2012,64,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2006_72,Raft,5,2006,2013,72,6073,3442,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_21,Raft,5,2007,2009,21,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_31,Raft,5,2007,2010,31,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_32,Raft,5,2007,2010,32,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_41,Raft,5,2007,2011,41,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_42,Raft,5,2007,2011,42,14357,8064,NA,NA,NA,6272,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_43,Raft,5,2007,2011,43,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_51,Raft,5,2007,2012,51,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_52,Raft,5,2007,2012,52,14357,8064,NA,NA,NA,4874,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_53,Raft,5,2007,2012,53,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_62,Raft,5,2007,2013,62,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_63,Raft,5,2007,2013,63,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_64,Raft,5,2007,2013,64,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2007_72,Raft,5,2007,2014,72,14357,8064,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_21,Raft,5,2008,2010,21,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_31,Raft,5,2008,2011,31,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_32,Raft,5,2008,2011,32,10406,3562,NA,NA,NA,2,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_41,Raft,5,2008,2012,41,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_42,Raft,5,2008,2012,42,10406,3562,NA,NA,NA,15504,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_43,Raft,5,2008,2012,43,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_51,Raft,5,2008,2013,51,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_52,Raft,5,2008,2013,52,10406,3562,NA,NA,NA,3896,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_53,Raft,5,2008,2013,53,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_62,Raft,5,2008,2014,62,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_63,Raft,5,2008,2014,63,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_64,Raft,5,2008,2014,64,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2008_72,Raft,5,2008,2015,72,10406,3562,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_21,Raft,5,2009,2011,21,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_31,Raft,5,2009,2012,31,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_32,Raft,5,2009,2012,32,11464,6039,NA,NA,NA,5,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_41,Raft,5,2009,2013,41,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_42,Raft,5,2009,2013,42,11464,6039,NA,NA,NA,21922,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_43,Raft,5,2009,2013,43,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_51,Raft,5,2009,2014,51,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_52,Raft,5,2009,2014,52,11464,6039,NA,NA,NA,15492,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_53,Raft,5,2009,2014,53,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_62,Raft,5,2009,2015,62,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_63,Raft,5,2009,2015,63,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_64,Raft,5,2009,2015,64,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2009_72,Raft,5,2009,2016,72,11464,6039,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_21,Raft,5,2010,2012,21,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_31,Raft,5,2010,2013,31,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_32,Raft,5,2010,2013,32,5119,2389,NA,NA,NA,36,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_41,Raft,5,2010,2014,41,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_42,Raft,5,2010,2014,42,5119,2389,NA,NA,NA,38701,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_43,Raft,5,2010,2014,43,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_51,Raft,5,2010,2015,51,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_52,Raft,5,2010,2015,52,5119,2389,NA,NA,NA,5905,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_53,Raft,5,2010,2015,53,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_62,Raft,5,2010,2016,62,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_63,Raft,5,2010,2016,63,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
Raft_2010_64,Raft,5,2010,2016,64,5119,2389,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,2,NA,Include,Include
